wavelength,transmittance
2740.25,95.08
2740,95.08
2739.75,95.08
2739.5,95.08
2739.25,95.09
2739,95.09
2738.75,95.09
2738.5,95.09
2738.25,95.09
2738,95.1
2737.75,95.1
2737.5,95.11
2737.25,95.11
2737,95.11
2736.75,95.12
2736.5,95.12
2736.25,95.13
2736,95.13
2735.75,95.13
2735.5,95.13
2735.25,95.13
2735,95.13
2734.75,95.13
2734.5,95.14
2734.25,95.14
2734,95.14
2733.75,95.14
2733.5,95.15
2733.25,95.15
2733,95.16
2732.75,95.16
2732.5,95.16
2732.25,95.17
2732,95.17
2731.75,95.17
2731.5,95.17
2731.25,95.17
2731,95.18
2730.75,95.18
2730.5,95.18
2730.25,95.18
2730,95.19
2729.75,95.19
2729.5,95.2
2729.25,95.2
2729,95.21
2728.75,95.21
2728.5,95.21
2728.25,95.21
2728,95.21
2727.75,95.21
2727.5,95.22
2727.25,95.22
2727,95.22
2726.75,95.23
2726.5,95.23
2726.25,95.23
2726,95.23
2725.75,95.24
2725.5,95.24
2725.25,95.25
2725,95.25
2724.75,95.25
2724.5,95.26
2724.25,95.26
2724,95.26
2723.75,95.27
2723.5,95.27
2723.25,95.27
2723,95.28
2722.75,95.28
2722.5,95.28
2722.25,95.27
2722,95.28
2721.75,95.28
2721.5,95.28
2721.25,95.28
2721,95.28
2720.75,95.28
2720.5,95.29
2720.25,95.3
2720,95.3
2719.75,95.31
2719.5,95.31
2719.25,95.31
2719,95.32
2718.75,95.32
2718.5,95.33
2718.25,95.33
2718,95.33
2717.75,95.34
2717.5,95.34
2717.25,95.34
2717,95.34
2716.75,95.34
2716.5,95.35
2716.25,95.35
2716,95.35
2715.75,95.35
2715.5,95.36
2715.25,95.36
2715,95.36
2714.75,95.36
2714.5,95.37
2714.25,95.37
2714,95.38
2713.75,95.38
2713.5,95.38
2713.25,95.38
2713,95.38
2712.75,95.39
2712.5,95.4
2712.25,95.4
2712,95.4
2711.75,95.4
2711.5,95.4
2711.25,95.4
2711,95.41
2710.75,95.42
2710.5,95.42
2710.25,95.41
2710,95.41
2709.75,95.42
2709.5,95.43
2709.25,95.43
2709,95.43
2708.75,95.43
2708.5,95.44
2708.25,95.44
2708,95.45
2707.75,95.45
2707.5,95.46
2707.25,95.45
2707,95.45
2706.75,95.45
2706.5,95.46
2706.25,95.46
2706,95.47
2705.75,95.47
2705.5,95.46
2705.25,95.46
2705,95.47
2704.75,95.47
2704.5,95.48
2704.25,95.48
2704,95.48
2703.75,95.48
2703.5,95.49
2703.25,95.49
2703,95.49
2702.75,95.5
2702.5,95.5
2702.25,95.5
2702,95.5
2701.75,95.5
2701.5,95.5
2701.25,95.5
2701,95.5
2700.75,95.5
2700.5,95.5
2700.25,95.51
2700,95.51
2699.75,95.51
2699.5,95.51
2699.25,95.51
2699,95.51
2698.75,95.52
2698.5,95.52
2698.25,95.53
2698,95.53
2697.75,95.53
2697.5,95.53
2697.25,95.53
2697,95.54
2696.75,95.54
2696.5,95.54
2696.25,95.54
2696,95.54
2695.75,95.54
2695.5,95.55
2695.25,95.55
2695,95.55
2694.75,95.55
2694.5,95.55
2694.25,95.55
2694,95.55
2693.75,95.55
2693.5,95.56
2693.25,95.56
2693,95.56
2692.75,95.56
2692.5,95.56
2692.25,95.56
2692,95.56
2691.75,95.57
2691.5,95.57
2691.25,95.57
2691,95.57
2690.75,95.57
2690.5,95.57
2690.25,95.57
2690,95.58
2689.75,95.58
2689.5,95.58
2689.25,95.58
2689,95.58
2688.75,95.58
2688.5,95.58
2688.25,95.58
2688,95.58
2687.75,95.58
2687.5,95.58
2687.25,95.58
2687,95.59
2686.75,95.59
2686.5,95.59
2686.25,95.59
2686,95.59
2685.75,95.59
2685.5,95.6
2685.25,95.59
2685,95.59
2684.75,95.59
2684.5,95.59
2684.25,95.59
2684,95.6
2683.75,95.6
2683.5,95.6
2683.25,95.6
2683,95.6
2682.75,95.6
2682.5,95.6
2682.25,95.61
2682,95.61
2681.75,95.61
2681.5,95.61
2681.25,95.61
2681,95.61
2680.75,95.61
2680.5,95.61
2680.25,95.61
2680,95.62
2679.75,95.62
2679.5,95.62
2679.25,95.62
2679,95.62
2678.75,95.62
2678.5,95.62
2678.25,95.62
2678,95.62
2677.75,95.62
2677.5,95.62
2677.25,95.62
2677,95.62
2676.75,95.62
2676.5,95.61
2676.25,95.62
2676,95.62
2675.75,95.62
2675.5,95.62
2675.25,95.62
2675,95.62
2674.75,95.61
2674.5,95.61
2674.25,95.62
2674,95.62
2673.75,95.62
2673.5,95.62
2673.25,95.62
2673,95.62
2672.75,95.62
2672.5,95.62
2672.25,95.62
2672,95.63
2671.75,95.63
2671.5,95.63
2671.25,95.63
2671,95.63
2670.75,95.63
2670.5,95.63
2670.25,95.63
2670,95.63
2669.75,95.63
2669.5,95.63
2669.25,95.63
2669,95.62
2668.75,95.63
2668.5,95.63
2668.25,95.63
2668,95.63
2667.75,95.63
2667.5,95.63
2667.25,95.63
2667,95.63
2666.75,95.63
2666.5,95.63
2666.25,95.63
2666,95.63
2665.75,95.63
2665.5,95.63
2665.25,95.63
2665,95.63
2664.75,95.63
2664.5,95.62
2664.25,95.62
2664,95.62
2663.75,95.62
2663.5,95.62
2663.25,95.62
2663,95.61
2662.75,95.61
2662.5,95.61
2662.25,95.61
2662,95.61
2661.75,95.61
2661.5,95.61
2661.25,95.61
2661,95.61
2660.75,95.61
2660.5,95.6
2660.25,95.6
2660,95.6
2659.75,95.6
2659.5,95.59
2659.25,95.59
2659,95.59
2658.75,95.59
2658.5,95.59
2658.25,95.59
2658,95.59
2657.75,95.59
2657.5,95.59
2657.25,95.59
2657,95.59
2656.75,95.59
2656.5,95.59
2656.25,95.59
2656,95.59
2655.75,95.59
2655.5,95.6
2655.25,95.6
2655,95.6
2654.75,95.6
2654.5,95.6
2654.25,95.6
2654,95.6
2653.75,95.6
2653.5,95.6
2653.25,95.6
2653,95.6
2652.75,95.6
2652.5,95.6
2652.25,95.6
2652,95.6
2651.75,95.6
2651.5,95.6
2651.25,95.6
2651,95.6
2650.75,95.6
2650.5,95.6
2650.25,95.6
2650,95.6
2649.75,95.61
2649.5,95.61
2649.25,95.61
2649,95.61
2648.75,95.61
2648.5,95.61
2648.25,95.61
2648,95.61
2647.75,95.61
2647.5,95.61
2647.25,95.61
2647,95.61
2646.75,95.61
2646.5,95.62
2646.25,95.62
2646,95.63
2645.75,95.63
2645.5,95.63
2645.25,95.63
2645,95.63
2644.75,95.63
2644.5,95.63
2644.25,95.63
2644,95.63
2643.75,95.63
2643.5,95.63
2643.25,95.63
2643,95.63
2642.75,95.63
2642.5,95.64
2642.25,95.64
2642,95.64
2641.75,95.64
2641.5,95.65
2641.25,95.65
2641,95.65
2640.75,95.65
2640.5,95.65
2640.25,95.65
2640,95.65
2639.75,95.65
2639.5,95.66
2639.25,95.66
2639,95.66
2638.75,95.66
2638.5,95.66
2638.25,95.66
2638,95.67
2637.75,95.67
2637.5,95.68
2637.25,95.68
2637,95.67
2636.75,95.68
2636.5,95.68
2636.25,95.68
2636,95.68
2635.75,95.68
2635.5,95.68
2635.25,95.68
2635,95.68
2634.75,95.68
2634.5,95.69
2634.25,95.69
2634,95.69
2633.75,95.69
2633.5,95.7
2633.25,95.7
2633,95.7
2632.75,95.7
2632.5,95.7
2632.25,95.7
2632,95.7
2631.75,95.69
2631.5,95.69
2631.25,95.69
2631,95.69
2630.75,95.69
2630.5,95.69
2630.25,95.69
2630,95.69
2629.75,95.69
2629.5,95.7
2629.25,95.71
2629,95.71
2628.75,95.72
2628.5,95.72
2628.25,95.72
2628,95.72
2627.75,95.73
2627.5,95.73
2627.25,95.74
2627,95.74
2626.75,95.74
2626.5,95.74
2626.25,95.74
2626,95.74
2625.75,95.74
2625.5,95.74
2625.25,95.75
2625,95.75
2624.75,95.75
2624.5,95.76
2624.25,95.76
2624,95.76
2623.75,95.76
2623.5,95.76
2623.25,95.77
2623,95.77
2622.75,95.77
2622.5,95.77
2622.25,95.77
2622,95.77
2621.75,95.77
2621.5,95.77
2621.25,95.76
2621,95.76
2620.75,95.76
2620.5,95.77
2620.25,95.77
2620,95.76
2619.75,95.77
2619.5,95.77
2619.25,95.77
2619,95.77
2618.75,95.77
2618.5,95.78
2618.25,95.78
2618,95.79
2617.75,95.79
2617.5,95.79
2617.25,95.79
2617,95.79
2616.75,95.79
2616.5,95.8
2616.25,95.8
2616,95.8
2615.75,95.8
2615.5,95.8
2615.25,95.8
2615,95.8
2614.75,95.81
2614.5,95.81
2614.25,95.82
2614,95.83
2613.75,95.84
2613.5,95.84
2613.25,95.84
2613,95.84
2612.75,95.84
2612.5,95.85
2612.25,95.85
2612,95.85
2611.75,95.85
2611.5,95.85
2611.25,95.85
2611,95.86
2610.75,95.87
2610.5,95.87
2610.25,95.86
2610,95.86
2609.75,95.87
2609.5,95.87
2609.25,95.87
2609,95.87
2608.75,95.87
2608.5,95.86
2608.25,95.86
2608,95.86
2607.75,95.86
2607.5,95.86
2607.25,95.86
2607,95.87
2606.75,95.87
2606.5,95.87
2606.25,95.88
2606,95.88
2605.75,95.89
2605.5,95.89
2605.25,95.9
2605,95.9
2604.75,95.9
2604.5,95.89
2604.25,95.89
2604,95.89
2603.75,95.9
2603.5,95.9
2603.25,95.9
2603,95.9
2602.75,95.91
2602.5,95.91
2602.25,95.92
2602,95.92
2601.75,95.93
2601.5,95.94
2601.25,95.94
2601,95.94
2600.75,95.94
2600.5,95.94
2600.25,95.94
2600,95.94
2599.75,95.95
2599.5,95.95
2599.25,95.95
2599,95.95
2598.75,95.96
2598.5,95.96
2598.25,95.96
2598,95.96
2597.75,95.96
2597.5,95.96
2597.25,95.95
2597,95.96
2596.75,95.96
2596.5,95.97
2596.25,95.97
2596,95.96
2595.75,95.96
2595.5,95.96
2595.25,95.97
2595,95.98
2594.75,95.99
2594.5,95.99
2594.25,95.99
2594,95.99
2593.75,95.99
2593.5,95.99
2593.25,95.99
2593,95.99
2592.75,95.99
2592.5,95.99
2592.25,95.99
2592,96
2591.75,96
2591.5,96
2591.25,96
2591,96
2590.75,96.01
2590.5,96.01
2590.25,96.02
2590,96.01
2589.75,96.01
2589.5,96.01
2589.25,96.01
2589,96.02
2588.75,96.02
2588.5,96.02
2588.25,96.02
2588,96.03
2587.75,96.03
2587.5,96.04
2587.25,96.04
2587,96.04
2586.75,96.04
2586.5,96.04
2586.25,96.05
2586,96.05
2585.75,96.05
2585.5,96.05
2585.25,96.05
2585,96.05
2584.75,96.05
2584.5,96.06
2584.25,96.06
2584,96.06
2583.75,96.06
2583.5,96.06
2583.25,96.07
2583,96.07
2582.75,96.06
2582.5,96.06
2582.25,96.06
2582,96.06
2581.75,96.06
2581.5,96.06
2581.25,96.06
2581,96.06
2580.75,96.07
2580.5,96.08
2580.25,96.09
2580,96.09
2579.75,96.1
2579.5,96.1
2579.25,96.11
2579,96.11
2578.75,96.12
2578.5,96.12
2578.25,96.12
2578,96.12
2577.75,96.11
2577.5,96.11
2577.25,96.11
2577,96.11
2576.75,96.11
2576.5,96.11
2576.25,96.11
2576,96.11
2575.75,96.11
2575.5,96.11
2575.25,96.11
2575,96.12
2574.75,96.12
2574.5,96.12
2574.25,96.12
2574,96.13
2573.75,96.13
2573.5,96.13
2573.25,96.13
2573,96.13
2572.75,96.13
2572.5,96.13
2572.25,96.14
2572,96.14
2571.75,96.14
2571.5,96.14
2571.25,96.14
2571,96.14
2570.75,96.14
2570.5,96.14
2570.25,96.14
2570,96.15
2569.75,96.15
2569.5,96.15
2569.25,96.15
2569,96.16
2568.75,96.16
2568.5,96.16
2568.25,96.16
2568,96.16
2567.75,96.16
2567.5,96.16
2567.25,96.16
2567,96.16
2566.75,96.16
2566.5,96.15
2566.25,96.14
2566,96.14
2565.75,96.14
2565.5,96.14
2565.25,96.15
2565,96.15
2564.75,96.15
2564.5,96.16
2564.25,96.16
2564,96.17
2563.75,96.17
2563.5,96.18
2563.25,96.17
2563,96.17
2562.75,96.17
2562.5,96.17
2562.25,96.18
2562,96.18
2561.75,96.18
2561.5,96.18
2561.25,96.18
2561,96.19
2560.75,96.2
2560.5,96.2
2560.25,96.2
2560,96.2
2559.75,96.2
2559.5,96.19
2559.25,96.19
2559,96.18
2558.75,96.18
2558.5,96.18
2558.25,96.18
2558,96.18
2557.75,96.19
2557.5,96.19
2557.25,96.19
2557,96.2
2556.75,96.2
2556.5,96.21
2556.25,96.22
2556,96.23
2555.75,96.23
2555.5,96.22
2555.25,96.22
2555,96.21
2554.75,96.22
2554.5,96.22
2554.25,96.22
2554,96.22
2553.75,96.21
2553.5,96.21
2553.25,96.21
2553,96.22
2552.75,96.23
2552.5,96.23
2552.25,96.23
2552,96.22
2551.75,96.21
2551.5,96.21
2551.25,96.22
2551,96.23
2550.75,96.23
2550.5,96.24
2550.25,96.24
2550,96.24
2549.75,96.24
2549.5,96.25
2549.25,96.26
2549,96.26
2548.75,96.26
2548.5,96.26
2548.25,96.25
2548,96.25
2547.75,96.25
2547.5,96.24
2547.25,96.24
2547,96.24
2546.75,96.24
2546.5,96.24
2546.25,96.24
2546,96.24
2545.75,96.25
2545.5,96.26
2545.25,96.26
2545,96.27
2544.75,96.28
2544.5,96.29
2544.25,96.29
2544,96.29
2543.75,96.29
2543.5,96.29
2543.25,96.28
2543,96.28
2542.75,96.27
2542.5,96.27
2542.25,96.27
2542,96.27
2541.75,96.27
2541.5,96.27
2541.25,96.28
2541,96.29
2540.75,96.3
2540.5,96.3
2540.25,96.3
2540,96.3
2539.75,96.3
2539.5,96.29
2539.25,96.29
2539,96.29
2538.75,96.28
2538.5,96.28
2538.25,96.27
2538,96.28
2537.75,96.29
2537.5,96.3
2537.25,96.3
2537,96.3
2536.75,96.3
2536.5,96.3
2536.25,96.3
2536,96.31
2535.75,96.32
2535.5,96.33
2535.25,96.32
2535,96.32
2534.75,96.32
2534.5,96.33
2534.25,96.35
2534,96.35
2533.75,96.35
2533.5,96.34
2533.25,96.33
2533,96.33
2532.75,96.33
2532.5,96.33
2532.25,96.33
2532,96.32
2531.75,96.31
2531.5,96.31
2531.25,96.32
2531,96.32
2530.75,96.32
2530.5,96.31
2530.25,96.31
2530,96.31
2529.75,96.33
2529.5,96.34
2529.25,96.34
2529,96.34
2528.75,96.33
2528.5,96.33
2528.25,96.34
2528,96.35
2527.75,96.36
2527.5,96.35
2527.25,96.35
2527,96.34
2526.75,96.34
2526.5,96.35
2526.25,96.36
2526,96.36
2525.75,96.36
2525.5,96.36
2525.25,96.36
2525,96.37
2524.75,96.38
2524.5,96.38
2524.25,96.37
2524,96.36
2523.75,96.36
2523.5,96.37
2523.25,96.38
2523,96.39
2522.75,96.39
2522.5,96.38
2522.25,96.38
2522,96.39
2521.75,96.39
2521.5,96.4
2521.25,96.4
2521,96.39
2520.75,96.38
2520.5,96.38
2520.25,96.39
2520,96.39
2519.75,96.39
2519.5,96.38
2519.25,96.39
2519,96.4
2518.75,96.41
2518.5,96.41
2518.25,96.41
2518,96.41
2517.75,96.41
2517.5,96.42
2517.25,96.42
2517,96.43
2516.75,96.43
2516.5,96.43
2516.25,96.43
2516,96.43
2515.75,96.44
2515.5,96.44
2515.25,96.44
2515,96.44
2514.75,96.44
2514.5,96.43
2514.25,96.43
2514,96.42
2513.75,96.42
2513.5,96.42
2513.25,96.43
2513,96.43
2512.75,96.42
2512.5,96.42
2512.25,96.42
2512,96.42
2511.75,96.42
2511.5,96.42
2511.25,96.42
2511,96.43
2510.75,96.43
2510.5,96.43
2510.25,96.43
2510,96.43
2509.75,96.44
2509.5,96.44
2509.25,96.44
2509,96.44
2508.75,96.45
2508.5,96.46
2508.25,96.46
2508,96.46
2507.75,96.46
2507.5,96.46
2507.25,96.47
2507,96.47
2506.75,96.48
2506.5,96.48
2506.25,96.48
2506,96.47
2505.75,96.46
2505.5,96.46
2505.25,96.47
2505,96.47
2504.75,96.47
2504.5,96.47
2504.25,96.47
2504,96.47
2503.75,96.48
2503.5,96.49
2503.25,96.49
2503,96.5
2502.75,96.5
2502.5,96.5
2502.25,96.51
2502,96.51
2501.75,96.5
2501.5,96.5
2501.25,96.5
2501,96.5
2500.75,96.51
2500.5,96.5
2500.25,96.5
2500,96.49
2499.75,96.5
2499.5,96.5
2499.25,96.5
2499,96.5
2498.75,96.51
2498.5,96.51
2498.25,96.51
2498,96.51
2497.75,96.52
2497.5,96.52
2497.25,96.52
2497,96.52
2496.75,96.53
2496.5,96.53
2496.25,96.53
2496,96.52
2495.75,96.52
2495.5,96.53
2495.25,96.54
2495,96.54
2494.75,96.55
2494.5,96.55
2494.25,96.54
2494,96.54
2493.75,96.54
2493.5,96.55
2493.25,96.55
2493,96.55
2492.75,96.55
2492.5,96.55
2492.25,96.55
2492,96.55
2491.75,96.55
2491.5,96.55
2491.25,96.55
2491,96.56
2490.75,96.57
2490.5,96.57
2490.25,96.56
2490,96.56
2489.75,96.55
2489.5,96.55
2489.25,96.56
2489,96.57
2488.75,96.57
2488.5,96.56
2488.25,96.55
2488,96.55
2487.75,96.55
2487.5,96.56
2487.25,96.57
2487,96.58
2486.75,96.59
2486.5,96.59
2486.25,96.6
2486,96.61
2485.75,96.61
2485.5,96.62
2485.25,96.61
2485,96.61
2484.75,96.6
2484.5,96.61
2484.25,96.61
2484,96.61
2483.75,96.61
2483.5,96.61
2483.25,96.61
2483,96.62
2482.75,96.63
2482.5,96.64
2482.25,96.65
2482,96.64
2481.75,96.64
2481.5,96.64
2481.25,96.64
2481,96.64
2480.75,96.64
2480.5,96.64
2480.25,96.63
2480,96.63
2479.75,96.63
2479.5,96.64
2479.25,96.64
2479,96.64
2478.75,96.64
2478.5,96.64
2478.25,96.64
2478,96.65
2477.75,96.66
2477.5,96.66
2477.25,96.66
2477,96.66
2476.75,96.66
2476.5,96.66
2476.25,96.67
2476,96.67
2475.75,96.66
2475.5,96.66
2475.25,96.66
2475,96.66
2474.75,96.66
2474.5,96.66
2474.25,96.66
2474,96.66
2473.75,96.66
2473.5,96.67
2473.25,96.67
2473,96.67
2472.75,96.67
2472.5,96.67
2472.25,96.68
2472,96.69
2471.75,96.69
2471.5,96.7
2471.25,96.7
2471,96.71
2470.75,96.7
2470.5,96.7
2470.25,96.7
2470,96.7
2469.75,96.7
2469.5,96.7
2469.25,96.7
2469,96.69
2468.75,96.69
2468.5,96.69
2468.25,96.7
2468,96.7
2467.75,96.71
2467.5,96.71
2467.25,96.71
2467,96.71
2466.75,96.71
2466.5,96.71
2466.25,96.72
2466,96.73
2465.75,96.74
2465.5,96.75
2465.25,96.76
2465,96.76
2464.75,96.76
2464.5,96.76
2464.25,96.76
2464,96.76
2463.75,96.76
2463.5,96.75
2463.25,96.74
2463,96.74
2462.75,96.74
2462.5,96.74
2462.25,96.74
2462,96.74
2461.75,96.75
2461.5,96.76
2461.25,96.77
2461,96.77
2460.75,96.77
2460.5,96.77
2460.25,96.77
2460,96.78
2459.75,96.79
2459.5,96.79
2459.25,96.79
2459,96.79
2458.75,96.78
2458.5,96.78
2458.25,96.77
2458,96.77
2457.75,96.77
2457.5,96.77
2457.25,96.76
2457,96.76
2456.75,96.75
2456.5,96.76
2456.25,96.76
2456,96.77
2455.75,96.77
2455.5,96.78
2455.25,96.78
2455,96.78
2454.75,96.78
2454.5,96.78
2454.25,96.78
2454,96.78
2453.75,96.78
2453.5,96.78
2453.25,96.78
2453,96.79
2452.75,96.78
2452.5,96.78
2452.25,96.78
2452,96.79
2451.75,96.8
2451.5,96.8
2451.25,96.81
2451,96.8
2450.75,96.8
2450.5,96.8
2450.25,96.81
2450,96.82
2449.75,96.82
2449.5,96.82
2449.25,96.82
2449,96.82
2448.75,96.82
2448.5,96.83
2448.25,96.83
2448,96.83
2447.75,96.83
2447.5,96.83
2447.25,96.84
2447,96.84
2446.75,96.85
2446.5,96.85
2446.25,96.85
2446,96.85
2445.75,96.86
2445.5,96.86
2445.25,96.86
2445,96.86
2444.75,96.85
2444.5,96.85
2444.25,96.84
2444,96.84
2443.75,96.84
2443.5,96.84
2443.25,96.83
2443,96.83
2442.75,96.84
2442.5,96.84
2442.25,96.84
2442,96.85
2441.75,96.85
2441.5,96.85
2441.25,96.85
2441,96.85
2440.75,96.86
2440.5,96.86
2440.25,96.87
2440,96.87
2439.75,96.87
2439.5,96.87
2439.25,96.87
2439,96.88
2438.75,96.88
2438.5,96.88
2438.25,96.88
2438,96.89
2437.75,96.89
2437.5,96.9
2437.25,96.91
2437,96.91
2436.75,96.92
2436.5,96.92
2436.25,96.93
2436,96.92
2435.75,96.92
2435.5,96.91
2435.25,96.91
2435,96.91
2434.75,96.91
2434.5,96.91
2434.25,96.91
2434,96.91
2433.75,96.92
2433.5,96.92
2433.25,96.93
2433,96.94
2432.75,96.94
2432.5,96.94
2432.25,96.95
2432,96.95
2431.75,96.95
2431.5,96.95
2431.25,96.96
2431,96.97
2430.75,96.97
2430.5,96.97
2430.25,96.97
2430,96.97
2429.75,96.97
2429.5,96.97
2429.25,96.97
2429,96.97
2428.75,96.97
2428.5,96.97
2428.25,96.98
2428,96.98
2427.75,96.99
2427.5,96.99
2427.25,96.99
2427,97
2426.75,97
2426.5,97
2426.25,97
2426,97
2425.75,97
2425.5,97
2425.25,97
2425,97
2424.75,96.99
2424.5,96.99
2424.25,96.99
2424,96.99
2423.75,96.99
2423.5,96.99
2423.25,96.99
2423,96.99
2422.75,97
2422.5,97
2422.25,97.01
2422,97
2421.75,97
2421.5,97
2421.25,97.01
2421,97.01
2420.75,97.01
2420.5,97
2420.25,96.99
2420,96.99
2419.75,97
2419.5,97.01
2419.25,97.02
2419,97.02
2418.75,97.02
2418.5,97.03
2418.25,97.03
2418,97.05
2417.75,97.06
2417.5,97.07
2417.25,97.07
2417,97.07
2416.75,97.06
2416.5,97.06
2416.25,97.06
2416,97.06
2415.75,97.06
2415.5,97.06
2415.25,97.07
2415,97.07
2414.75,97.06
2414.5,97.06
2414.25,97.06
2414,97.06
2413.75,97.07
2413.5,97.08
2413.25,97.08
2413,97.08
2412.75,97.07
2412.5,97.06
2412.25,97.07
2412,97.07
2411.75,97.08
2411.5,97.08
2411.25,97.07
2411,97.06
2410.75,97.06
2410.5,97.06
2410.25,97.07
2410,97.07
2409.75,97.06
2409.5,97.06
2409.25,97.06
2409,97.07
2408.75,97.07
2408.5,97.07
2408.25,97.07
2408,97.07
2407.75,97.08
2407.5,97.09
2407.25,97.09
2407,97.09
2406.75,97.09
2406.5,97.1
2406.25,97.12
2406,97.12
2405.75,97.13
2405.5,97.13
2405.25,97.13
2405,97.14
2404.75,97.14
2404.5,97.14
2404.25,97.13
2404,97.12
2403.75,97.12
2403.5,97.12
2403.25,97.12
2403,97.12
2402.75,97.11
2402.5,97.12
2402.25,97.13
2402,97.14
2401.75,97.14
2401.5,97.14
2401.25,97.14
2401,97.15
2400.75,97.15
2400.5,97.15
2400.25,97.15
2400,97.15
2399.75,97.15
2399.5,97.15
2399.25,97.15
2399,97.15
2398.75,97.16
2398.5,97.16
2398.25,97.16
2398,97.16
2397.75,97.17
2397.5,97.17
2397.25,97.17
2397,97.17
2396.75,97.18
2396.5,97.18
2396.25,97.18
2396,97.18
2395.75,97.18
2395.5,97.18
2395.25,97.17
2395,97.17
2394.75,97.17
2394.5,97.17
2394.25,97.18
2394,97.18
2393.75,97.18
2393.5,97.17
2393.25,97.17
2393,97.17
2392.75,97.18
2392.5,97.18
2392.25,97.18
2392,97.17
2391.75,97.17
2391.5,97.18
2391.25,97.18
2391,97.19
2390.75,97.19
2390.5,97.19
2390.25,97.19
2390,97.19
2389.75,97.2
2389.5,97.2
2389.25,97.2
2389,97.2
2388.75,97.19
2388.5,97.19
2388.25,97.2
2388,97.21
2387.75,97.22
2387.5,97.23
2387.25,97.23
2387,97.23
2386.75,97.24
2386.5,97.24
2386.25,97.25
2386,97.25
2385.75,97.24
2385.5,97.23
2385.25,97.23
2385,97.23
2384.75,97.23
2384.5,97.23
2384.25,97.22
2384,97.22
2383.75,97.22
2383.5,97.23
2383.25,97.24
2383,97.25
2382.75,97.26
2382.5,97.26
2382.25,97.26
2382,97.27
2381.75,97.27
2381.5,97.28
2381.25,97.28
2381,97.27
2380.75,97.27
2380.5,97.27
2380.25,97.27
2380,97.27
2379.75,97.27
2379.5,97.27
2379.25,97.28
2379,97.29
2378.75,97.3
2378.5,97.3
2378.25,97.3
2378,97.31
2377.75,97.31
2377.5,97.31
2377.25,97.31
2377,97.31
2376.75,97.3
2376.5,97.3
2376.25,97.31
2376,97.32
2375.75,97.32
2375.5,97.32
2375.25,97.33
2375,97.34
2374.75,97.35
2374.5,97.34
2374.25,97.35
2374,97.36
2373.75,97.36
2373.5,97.35
2373.25,97.35
2373,97.35
2372.75,97.38
2372.5,97.31
2372.25,97.5
2372,97.65
2371.75,97.62
2371.5,97.66
2371.25,97.65
2371,97.66
2370.75,97.67
2370.5,97.68
2370.25,97.7
2370,97.71
2369.75,97.7
2369.5,97.73
2369.25,97.69
2369,97.79
2368.75,97.5
2368.5,97.3
2368.25,97.41
2368,97.38
2367.75,97.39
2367.5,97.37
2367.25,97.4
2367,97.42
2366.75,97.41
2366.5,97.39
2366.25,97.38
2366,97.4
2365.75,97.42
2365.5,97.4
2365.25,97.37
2365,97.37
2364.75,97.39
2364.5,97.41
2364.25,97.41
2364,97.37
2363.75,97.35
2363.5,97.36
2363.25,97.39
2363,97.4
2362.75,97.39
2362.5,97.37
2362.25,97.37
2362,97.39
2361.75,97.4
2361.5,97.4
2361.25,97.38
2361,97.38
2360.75,97.38
2360.5,97.39
2360.25,97.39
2360,97.38
2359.75,97.37
2359.5,97.37
2359.25,97.38
2359,97.39
2358.75,97.39
2358.5,97.39
2358.25,97.38
2358,97.38
2357.75,97.38
2357.5,97.38
2357.25,97.38
2357,97.39
2356.75,97.39
2356.5,97.39
2356.25,97.39
2356,97.39
2355.75,97.39
2355.5,97.39
2355.25,97.39
2355,97.4
2354.75,97.41
2354.5,97.41
2354.25,97.41
2354,97.4
2353.75,97.39
2353.5,97.38
2353.25,97.39
2353,97.4
2352.75,97.41
2352.5,97.41
2352.25,97.4
2352,97.4
2351.75,97.4
2351.5,97.4
2351.25,97.4
2351,97.38
2350.75,97.37
2350.5,97.35
2350.25,97.34
2350,97.34
2349.75,97.34
2349.5,97.35
2349.25,97.36
2349,97.36
2348.75,97.35
2348.5,97.34
2348.25,97.32
2348,97.31
2347.75,97.3
2347.5,97.3
2347.25,97.31
2347,97.32
2346.75,97.32
2346.5,97.32
2346.25,97.31
2346,97.31
2345.75,97.31
2345.5,97.32
2345.25,97.33
2345,97.33
2344.75,97.34
2344.5,97.34
2344.25,97.35
2344,97.36
2343.75,97.36
2343.5,97.35
2343.25,97.35
2343,97.35
2342.75,97.35
2342.5,97.36
2342.25,97.36
2342,97.35
